seed,irrev_sit_count,ablated_sit_count,delta_sit_count,irrev_mean_Ct,ablated_mean_Ct,delta_mean_Ct,irrev_normal_ticks,ablated_normal_ticks,delta_normal_ticks,irrev_alpha_final,ablated_alpha_final,delta_alpha_final,irrev_alpha_slope,ablated_alpha_slope,delta_alpha_slope
123,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
124,3.0,4.0,-1.0,0.6233003267973857,0.5644748366013073,0.05882549019607841,57.0,61.0,-4.0,0.8815,0.8634,0.018100000000000005,0.3157700000000001,0.29767,0.018100000000000116
125,3.0,4.0,-1.0,0.6248101307189542,0.559475816993464,0.06533431372549015,57.0,60.0,-3.0,0.8812,0.8812,0.0,0.3194133333333332,0.3194133333333332,0.0
126,3.0,4.0,-1.0,0.6233003267973857,0.5644689542483661,0.0588313725490196,57.0,61.0,-4.0,0.8815,0.8926,-0.011099999999999999,0.3157700000000001,0.3268700000000001,-0.011099999999999999
127,4.0,3.0,1.0,0.6254173202614378,0.5611483660130719,0.06426895424836587,58.0,60.0,-2.0,0.5536,0.545,0.008599999999999941,0.07990333333333338,0.07130333333333333,0.008600000000000052
128,3.0,3.0,0.0,0.6222725490196077,0.5658614379084967,0.05641111111111097,57.0,61.0,-4.0,0.9005,0.9006,-9.999999999998899e-05,0.33661333333333343,0.3367133333333333,-9.999999999987796e-05
129,4.0,3.0,1.0,0.6256643790849672,0.5611483660130719,0.06451601307189525,58.0,60.0,-2.0,0.551,0.545,0.006000000000000005,0.07730333333333334,0.07130333333333333,0.006000000000000005
130,4.0,4.0,0.0,0.6230300653594771,0.56714477124183,0.05588529411764709,57.0,60.0,-3.0,0.8866,0.87,0.01660000000000006,0.3208700000000002,0.30427000000000015,0.01660000000000006
131,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
132,3.0,4.0,-1.0,0.6216941176470586,0.5648104575163398,0.05688366013071877,57.0,61.0,-4.0,0.8903,0.8904,-9.999999999998899e-05,0.3261399999999999,0.3262400000000001,-0.00010000000000021103
133,4.0,3.0,1.0,0.6255549019607843,0.5686235294117647,0.05693137254901959,57.0,60.0,-3.0,0.8946,0.8716,0.02299999999999991,0.3288700000000001,0.3058700000000002,0.02299999999999991
134,3.0,3.0,0.0,0.6205094771241829,0.565559477124183,0.05494999999999994,57.0,61.0,-4.0,0.8996,0.9012,-0.0016000000000000458,0.3338700000000001,0.33547000000000016,-0.0016000000000000458
135,4.0,3.0,1.0,0.6287101307189542,0.5637323529411764,0.0649777777777778,57.0,60.0,-3.0,0.5671,0.5671,0.0,0.09386666666666654,0.09386666666666654,0.0
136,3.0,4.0,-1.0,0.6205924836601308,0.5647676470588235,0.055824836601307215,57.0,61.0,-4.0,0.8667,0.8604,0.006299999999999972,0.30097000000000007,0.2946700000000001,0.006299999999999972
137,3.0,4.0,-1.0,0.6211477124183007,0.5647745098039216,0.05637320261437906,57.0,61.0,-4.0,0.8982,0.8983,-9.999999999998899e-05,0.3340399999999999,0.33414,-0.00010000000000010001
138,3.0,4.0,-1.0,0.6205924836601308,0.5641477124183006,0.056444771241830116,57.0,61.0,-4.0,0.8667,0.8668,-9.999999999998899e-05,0.30097000000000007,0.30107000000000017,-0.00010000000000010001
139,4.0,3.0,1.0,0.6237879084967319,0.5620294117647059,0.06175849673202605,57.0,60.0,-3.0,0.5398,0.5364,0.0033999999999999586,0.06610333333333346,0.06270333333333339,0.0034000000000000696
140,3.0,4.0,-1.0,0.6209196078431372,0.5644748366013073,0.056444771241829894,57.0,61.0,-4.0,0.8633,0.8634,-9.999999999998899e-05,0.2975700000000002,0.29767,-9.999999999976694e-05
141,4.0,4.0,0.0,0.6252297385620913,0.5681705882352941,0.0570591503267972,58.0,60.0,-2.0,0.5711,0.5652,0.005900000000000016,0.08522999999999997,0.07933000000000007,0.005899999999999905
142,4.0,4.0,0.0,0.6268084967320261,0.5709555555555555,0.05585294117647055,57.0,61.0,-4.0,0.5691,0.5692,-9.999999999998899e-05,0.09586666666666666,0.09596666666666664,-9.999999999998899e-05
143,4.0,4.0,0.0,0.6268084967320261,0.5709555555555555,0.05585294117647055,57.0,61.0,-4.0,0.5691,0.5692,-9.999999999998899e-05,0.09586666666666666,0.09596666666666664,-9.999999999998899e-05
144,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
145,4.0,3.0,1.0,0.6281598039215684,0.5639794117647059,0.06418039215686255,57.0,60.0,-3.0,0.5705,0.5641,0.006399999999999961,0.09726666666666661,0.09086666666666665,0.006399999999999961
146,3.0,4.0,-1.0,0.6238591503267974,0.5575287581699347,0.06633039215686265,57.0,60.0,-3.0,0.8723,0.8723,0.0,0.3105133333333334,0.3105133333333334,0.0
147,4.0,4.0,0.0,0.6268084967320261,0.5709555555555555,0.05585294117647055,57.0,61.0,-4.0,0.5691,0.5692,-9.999999999998899e-05,0.09586666666666666,0.09596666666666664,-9.999999999998899e-05
148,3.0,4.0,-1.0,0.6230431372549019,0.5661686274509805,0.05687450980392139,56.0,59.0,-3.0,0.5769,0.5687,0.008199999999999985,0.0810999999999999,0.07289999999999991,0.008199999999999985
149,3.0,4.0,-1.0,0.6212124183006537,0.5647676470588235,0.056444771241830116,57.0,61.0,-4.0,0.8603,0.8604,-0.00010000000000010001,0.2945700000000001,0.2946700000000001,-9.999999999998899e-05
150,4.0,4.0,0.0,0.6270898692810457,0.5712369281045752,0.05585294117647055,57.0,61.0,-4.0,0.5656,0.5658,-0.00019999999999997797,0.0923666666666666,0.09256666666666669,-0.000200000000000089
151,4.0,3.0,1.0,0.6283715686274508,0.5635800653594771,0.06479150326797367,57.0,60.0,-3.0,0.568,0.568,0.0,0.09476666666666678,0.09476666666666678,0.0
152,4.0,3.0,1.0,0.6262937908496731,0.5688424836601307,0.05745130718954239,58.0,60.0,-2.0,0.5611,0.5552,0.005900000000000016,0.07522999999999996,0.06933000000000006,0.005899999999999905
153,3.0,4.0,-1.0,0.6205094771241829,0.5644725490196077,0.05603692810457517,57.0,61.0,-4.0,0.9056,0.9018,0.0037999999999999146,0.34143999999999985,0.33764000000000016,0.0037999999999996925
154,4.0,4.0,0.0,0.6278872549019607,0.5628882352941176,0.06499901960784316,57.0,60.0,-3.0,0.56,0.56,0.0,0.08676666666666666,0.08676666666666666,0.0
155,3.0,4.0,-1.0,0.6216941176470586,0.5662437908496732,0.055450326797385374,57.0,59.0,-2.0,0.8956,0.8699,0.025699999999999945,0.3292333333333334,0.30353333333333343,0.025699999999999945
156,3.0,4.0,-1.0,0.6216941176470586,0.5662437908496732,0.055450326797385374,57.0,59.0,-2.0,0.8903,0.8646,0.025699999999999945,0.32770999999999995,0.3020100000000001,0.025699999999999834
157,3.0,4.0,-1.0,0.6208457516339869,0.5644725490196077,0.05637320261437917,57.0,61.0,-4.0,0.8971,0.8973,-0.00019999999999997797,0.3325600000000002,0.33276000000000006,-0.00019999999999986695
158,4.0,4.0,0.0,0.6248147058823528,0.5604192810457516,0.06439542483660121,58.0,61.0,-3.0,0.561,0.561,0.0,0.08777999999999986,0.08777999999999986,0.0
159,3.0,4.0,-1.0,0.6233003267973857,0.5641477124183006,0.05915261437908503,57.0,61.0,-4.0,0.8815,0.8668,0.014699999999999935,0.3157700000000001,0.30107000000000017,0.014699999999999935
160,3.0,3.0,0.0,0.6205094771241829,0.5658614379084967,0.05464803921568617,57.0,61.0,-4.0,0.8984,0.896,0.0023999999999999577,0.33267000000000013,0.3302700000000002,0.0023999999999999577
161,3.0,4.0,-1.0,0.6233003267973857,0.5647676470588235,0.05853267973856213,57.0,61.0,-4.0,0.8815,0.8604,0.021099999999999897,0.3157700000000001,0.2946700000000001,0.021100000000000008
162,4.0,3.0,1.0,0.6276199346405228,0.5697915032679738,0.057828431372549005,57.0,60.0,-3.0,0.575,0.5751,-9.999999999998899e-05,0.10108333333333336,0.10118333333333335,-9.999999999998899e-05
163,4.0,4.0,0.0,0.6224552287581699,0.5610999999999999,0.06135522875817001,57.0,60.0,-3.0,0.55,0.5409,0.009099999999999997,0.07501666666666662,0.06591666666666673,0.009099999999999886
164,4.0,4.0,0.0,0.6268084967320261,0.5709555555555555,0.05585294117647055,57.0,61.0,-4.0,0.5691,0.5692,-9.999999999998899e-05,0.09586666666666666,0.09596666666666664,-9.999999999998899e-05
165,3.0,4.0,-1.0,0.6208457516339869,0.5644725490196077,0.05637320261437917,57.0,61.0,-4.0,0.9058,0.9059,-9.999999999998899e-05,0.33943333333333325,0.33953333333333324,-9.999999999998899e-05
166,4.0,3.0,1.0,0.6254173202614378,0.5610218954248366,0.06439542483660121,58.0,61.0,-3.0,0.5514,0.5514,0.0,0.07816666666666672,0.07816666666666672,0.0
167,3.0,4.0,-1.0,0.62088954248366,0.5700120915032679,0.05087745098039209,58.0,61.0,-3.0,0.5455,0.5443,0.0011999999999999789,0.07063000000000003,0.06943000000000005,0.0011999999999999789
168,3.0,4.0,-1.0,0.6243140522875816,0.567204248366013,0.057109803921568614,57.0,59.0,-2.0,0.8731,0.8589,0.01419999999999999,0.3071866666666667,0.2929866666666665,0.014200000000000212
169,3.0,4.0,-1.0,0.6211477124183007,0.5647745098039216,0.05637320261437906,57.0,61.0,-4.0,0.8922,0.8923,-9.999999999998899e-05,0.32647000000000015,0.32657000000000014,-9.999999999998899e-05
170,4.0,4.0,0.0,0.6268084967320261,0.5709555555555555,0.05585294117647055,57.0,61.0,-4.0,0.5691,0.5692,-9.999999999998899e-05,0.09586666666666666,0.09596666666666664,-9.999999999998899e-05
171,3.0,3.0,0.0,0.6226143790849672,0.5665359477124183,0.056078431372548865,57.0,61.0,-4.0,0.8947,0.8948,-9.999999999998899e-05,0.32833333333333337,0.32843333333333324,-9.999999999987796e-05
172,3.0,4.0,-1.0,0.6216941176470586,0.5573666666666667,0.06432745098039194,57.0,60.0,-3.0,0.8914,0.8757,0.015699999999999936,0.3272400000000001,0.3115399999999998,0.01570000000000027
173,3.0,4.0,-1.0,0.6248,0.5680297385620915,0.05677026143790853,56.0,60.0,-4.0,0.8707,0.8708,-9.999999999998899e-05,0.3049700000000002,0.3050700000000002,-9.999999999998899e-05
174,3.0,4.0,-1.0,0.6209196078431372,0.5644748366013073,0.056444771241829894,57.0,61.0,-4.0,0.8633,0.8634,-9.999999999998899e-05,0.2975700000000002,0.29767,-9.999999999976694e-05
175,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.9056,0.9057,-9.999999999998899e-05,0.34143999999999985,0.34153999999999995,-0.00010000000000010001
176,3.0,4.0,-1.0,0.6205924836601308,0.5641477124183006,0.056444771241830116,57.0,61.0,-4.0,0.8667,0.8668,-9.999999999998899e-05,0.30097000000000007,0.30107000000000017,-0.00010000000000010001
177,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.9097,0.9098,-0.00010000000000010001,0.3433333333333334,0.34343333333333337,-9.999999999998899e-05
178,3.0,4.0,-1.0,0.6254372549019607,0.5710068627450979,0.05443039215686274,57.0,60.0,-3.0,0.5527,0.5489,0.0037999999999999146,0.07540999999999998,0.07160999999999995,0.0038000000000000256
179,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.8996,0.8997,-0.00010000000000010001,0.3338700000000001,0.3339700000000001,-9.999999999998899e-05
180,3.0,3.0,0.0,0.621970588235294,0.5694218954248366,0.05254869281045749,57.0,60.0,-3.0,0.8997,0.8475,0.052200000000000024,0.3339700000000001,0.2817700000000001,0.052200000000000024
181,3.0,4.0,-1.0,0.625782679738562,0.5659022875816994,0.059880392156862694,56.0,59.0,-3.0,0.5488,0.5475,0.0012999999999999678,0.07488333333333336,0.07358333333333339,0.0012999999999999678
182,4.0,3.0,1.0,0.6258967320261438,0.568632679738562,0.0572640522875818,57.0,60.0,-3.0,0.8803,0.8573,0.02300000000000002,0.3145699999999999,0.29157,0.02299999999999991
183,3.0,4.0,-1.0,0.623573202614379,0.5572428104575164,0.06633039215686254,57.0,60.0,-3.0,0.8948,0.8948,0.0,0.3305233333333334,0.3305233333333334,0.0
184,3.0,4.0,-1.0,0.6248,0.5680297385620915,0.05677026143790853,56.0,60.0,-4.0,0.8707,0.8708,-9.999999999998899e-05,0.3049700000000002,0.3050700000000002,-9.999999999998899e-05
185,3.0,4.0,-1.0,0.620623202614379,0.5644689542483661,0.056154248366012904,57.0,61.0,-4.0,0.8964,0.8926,0.0038000000000000256,0.33067,0.3268700000000001,0.0037999999999999146
186,3.0,4.0,-1.0,0.626228431372549,0.5659820261437909,0.060246405228758126,56.0,59.0,-3.0,0.561,0.5597,0.0013000000000000789,0.07491666666666646,0.07361666666666661,0.0012999999999998568
187,4.0,4.0,0.0,0.6270898692810457,0.5712369281045752,0.05585294117647055,57.0,61.0,-4.0,0.5656,0.5658,-0.00019999999999997797,0.0923666666666666,0.09256666666666669,-0.000200000000000089
188,3.0,4.0,-1.0,0.6216941176470586,0.5648104575163398,0.05688366013071877,57.0,61.0,-4.0,0.8944,0.8945,-9.999999999998899e-05,0.3280333333333333,0.3281333333333333,-9.999999999998899e-05
189,4.0,4.0,0.0,0.6268084967320261,0.5628882352941176,0.06392026143790852,57.0,60.0,-3.0,0.5691,0.56,0.009099999999999997,0.09586666666666666,0.08676666666666666,0.009099999999999997
190,3.0,3.0,0.0,0.621970588235294,0.565559477124183,0.05641111111111108,57.0,61.0,-4.0,0.9112,0.9113,-9.999999999998899e-05,0.34483333333333344,0.3449333333333332,-9.999999999976694e-05
191,4.0,4.0,0.0,0.6250617647058822,0.5607928104575163,0.06426895424836587,58.0,60.0,-2.0,0.5554,0.5468,0.008600000000000052,0.08216666666666661,0.07356666666666678,0.00859999999999983
192,4.0,4.0,0.0,0.6248147058823528,0.5604192810457516,0.06439542483660121,58.0,61.0,-3.0,0.5628,0.5628,0.0,0.08910333333333337,0.08910333333333337,0.0
193,3.0,3.0,0.0,0.621970588235294,0.5662032679738562,0.055767320261437825,57.0,61.0,-4.0,0.9026,0.8853,0.017299999999999982,0.33806000000000014,0.32076000000000016,0.017299999999999982
194,3.0,4.0,-1.0,0.6221281045751633,0.5680297385620915,0.05409836601307183,56.0,60.0,-4.0,0.8792,0.8708,0.008399999999999963,0.31347000000000025,0.3050700000000002,0.008400000000000074
195,3.0,4.0,-1.0,0.6249732026143792,0.559246732026144,0.06572647058823522,57.0,60.0,-3.0,0.8912,0.8912,0.0,0.3291400000000001,0.3291400000000001,0.0
196,4.0,4.0,0.0,0.624982679738562,0.5687738562091503,0.0562088235294117,58.0,60.0,-2.0,0.5737,0.5479,0.025799999999999934,0.08782999999999991,0.062029999999999974,0.025799999999999934
197,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
198,4.0,3.0,1.0,0.6281598039215684,0.5631820261437909,0.06497777777777758,57.0,60.0,-3.0,0.5705,0.5705,0.0,0.09726666666666661,0.09726666666666661,0.0
199,4.0,4.0,0.0,0.6253578431372548,0.5609624183006535,0.06439542483660132,58.0,61.0,-3.0,0.5483,0.5483,0.0,0.07506666666666673,0.07506666666666673,0.0
200,4.0,4.0,0.0,0.6263545751633987,0.5613630718954248,0.06499150326797387,58.0,60.0,-2.0,0.5454,0.5324,0.013000000000000012,0.07218000000000002,0.05918000000000001,0.013000000000000012
201,4.0,4.0,0.0,0.6268084967320261,0.5709555555555555,0.05585294117647055,57.0,61.0,-4.0,0.5691,0.5692,-9.999999999998899e-05,0.09586666666666666,0.09596666666666664,-9.999999999998899e-05
202,4.0,3.0,1.0,0.6249722222222222,0.5680777777777777,0.05689444444444447,58.0,60.0,-2.0,0.571,0.5625,0.008499999999999952,0.08524333333333334,0.07674333333333327,0.008500000000000063
203,3.0,4.0,-1.0,0.6248,0.5641477124183006,0.06065228758169938,56.0,61.0,-5.0,0.8707,0.8668,0.0039000000000000146,0.3049700000000002,0.30107000000000017,0.0039000000000000146
204,4.0,3.0,1.0,0.6263748366013071,0.5685464052287582,0.057828431372548894,57.0,60.0,-3.0,0.5446,0.5447,-9.999999999998899e-05,0.06834333333333337,0.06844333333333336,-9.999999999998899e-05
205,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
206,3.0,4.0,-1.0,0.6216941176470586,0.559246732026144,0.062447385620914675,57.0,60.0,-3.0,0.8921,0.8886,0.0035000000000000586,0.33031333333333335,0.3268133333333335,0.0034999999999998366
207,4.0,4.0,0.0,0.6247356209150325,0.5602395424836601,0.0644960784313724,58.0,61.0,-3.0,0.5767,0.5767,0.0,0.09082999999999991,0.09082999999999991,0.0
208,3.0,3.0,0.0,0.621970588235294,0.5658921568627451,0.056078431372548976,57.0,61.0,-4.0,0.902,0.9021,-9.999999999998899e-05,0.33627000000000007,0.33637000000000017,-0.00010000000000010001
209,4.0,3.0,1.0,0.6259977124183006,0.5685464052287582,0.05745130718954239,58.0,60.0,-2.0,0.5602,0.5544,0.005800000000000027,0.07432999999999995,0.06853000000000004,0.005799999999999916
210,3.0,4.0,-1.0,0.6248,0.5680297385620915,0.05677026143790853,56.0,60.0,-4.0,0.8707,0.8708,-9.999999999998899e-05,0.3049700000000002,0.3050700000000002,-9.999999999998899e-05
211,3.0,4.0,-1.0,0.6221281045751633,0.5680297385620915,0.05409836601307183,56.0,60.0,-4.0,0.8792,0.8708,0.008399999999999963,0.31347000000000025,0.3050700000000002,0.008400000000000074
212,4.0,4.0,0.0,0.624982679738562,0.5604866013071896,0.0644960784313724,58.0,61.0,-3.0,0.5737,0.5737,0.0,0.08782999999999991,0.08782999999999991,0.0
213,3.0,4.0,-1.0,0.6216941176470586,0.5648104575163398,0.05688366013071877,57.0,61.0,-4.0,0.8956,0.8957,-0.00010000000000010001,0.3292333333333334,0.3293333333333335,-0.00010000000000010001
214,4.0,3.0,1.0,0.6260676470588235,0.5611594771241831,0.06490816993464033,58.0,60.0,-2.0,0.5488,0.5429,0.005899999999999905,0.07521333333333335,0.06931333333333334,0.005900000000000016
215,4.0,4.0,0.0,0.6250617647058822,0.5606663398692809,0.06439542483660121,58.0,61.0,-3.0,0.558,0.558,0.0,0.08477999999999997,0.08477999999999997,0.0
216,4.0,3.0,1.0,0.6250513071895424,0.56055522875817,0.0644960784313724,58.0,61.0,-3.0,0.5619,0.5619,0.0,0.08400000000000007,0.08400000000000007,0.0
217,3.0,4.0,-1.0,0.6208457516339869,0.5644725490196077,0.05637320261437917,57.0,61.0,-4.0,0.8957,0.8958,-9.999999999998899e-05,0.3299700000000003,0.3300700000000001,-9.999999999976694e-05
218,3.0,4.0,-1.0,0.6216941176470586,0.5648104575163398,0.05688366013071877,57.0,61.0,-4.0,0.883,0.8832,-0.00019999999999997797,0.31727000000000016,0.31747000000000003,-0.00019999999999986695
219,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.9097,0.9098,-0.00010000000000010001,0.3433333333333334,0.34343333333333337,-9.999999999998899e-05
220,4.0,4.0,0.0,0.6268513071895424,0.5615650326797386,0.06528627450980384,57.0,60.0,-3.0,0.5294,0.5255,0.0039000000000000146,0.0561666666666667,0.05226666666666657,0.0039000000000001256
221,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.9011,0.9012,-9.999999999998899e-05,0.3365600000000001,0.33666000000000007,-9.999999999998899e-05
222,3.0,4.0,-1.0,0.6205924836601308,0.5641477124183006,0.056444771241830116,57.0,61.0,-4.0,0.8667,0.8668,-9.999999999998899e-05,0.30097000000000007,0.30107000000000017,-0.00010000000000010001
223,3.0,4.0,-1.0,0.6211477124183007,0.5647745098039216,0.05637320261437906,57.0,61.0,-4.0,0.8956,0.8957,-0.00010000000000010001,0.3317133333333334,0.3318133333333335,-0.00010000000000010001
224,4.0,3.0,1.0,0.6276401960784312,0.5637323529411764,0.06390784313725484,57.0,60.0,-3.0,0.5626,0.5671,-0.0045000000000000595,0.0893666666666666,0.09386666666666654,-0.0044999999999999485
225,3.0,3.0,0.0,0.6212124183006537,0.5655558823529412,0.05565653594771247,57.0,61.0,-4.0,0.8603,0.8981,-0.037800000000000056,0.2945700000000001,0.3323700000000003,-0.03780000000000017
226,3.0,4.0,-1.0,0.620623202614379,0.5641326797385621,0.056490522875816906,57.0,61.0,-4.0,0.8964,0.8966,-0.00019999999999997797,0.33067,0.3308700000000002,-0.00020000000000020002
227,4.0,4.0,0.0,0.6268084967320261,0.5709555555555555,0.05585294117647055,57.0,61.0,-4.0,0.5691,0.5692,-9.999999999998899e-05,0.09586666666666666,0.09596666666666664,-9.999999999998899e-05
228,4.0,3.0,1.0,0.6256643790849672,0.5611483660130719,0.06451601307189525,58.0,60.0,-2.0,0.5466,0.5406,0.006000000000000005,0.07336666666666669,0.06736666666666669,0.006000000000000005
229,3.0,4.0,-1.0,0.6216941176470586,0.5648104575163398,0.05688366013071877,57.0,61.0,-4.0,0.897,0.8971,-9.999999999998899e-05,0.3319266666666666,0.3320266666666668,-0.00010000000000021103
230,3.0,4.0,-1.0,0.6216941176470586,0.5648104575163398,0.05688366013071877,57.0,61.0,-4.0,0.897,0.8971,-9.999999999998899e-05,0.3319266666666666,0.3320266666666668,-0.00010000000000021103
231,4.0,3.0,1.0,0.6252192810457515,0.5680777777777777,0.05714150326797385,58.0,60.0,-2.0,0.5684,0.5625,0.005900000000000016,0.0826433333333334,0.07674333333333327,0.005900000000000127
232,3.0,4.0,-1.0,0.6233003267973857,0.5641477124183006,0.05915261437908503,57.0,61.0,-4.0,0.8815,0.8668,0.014699999999999935,0.3157700000000001,0.30107000000000017,0.014699999999999935
233,3.0,4.0,-1.0,0.6205924836601308,0.5641477124183006,0.056444771241830116,57.0,61.0,-4.0,0.8667,0.8668,-9.999999999998899e-05,0.30097000000000007,0.30107000000000017,-0.00010000000000010001
234,3.0,4.0,-1.0,0.6208457516339869,0.5644725490196077,0.05637320261437917,57.0,61.0,-4.0,0.9058,0.9059,-9.999999999998899e-05,0.33943333333333325,0.33953333333333324,-9.999999999998899e-05
235,4.0,4.0,0.0,0.6268084967320261,0.5626411764705882,0.0641673202614379,57.0,60.0,-3.0,0.5691,0.5626,0.006500000000000061,0.09586666666666666,0.0893666666666666,0.006500000000000061
236,4.0,4.0,0.0,0.6245437908496732,0.5671411764705883,0.05740261437908489,57.0,60.0,-3.0,0.886,0.8668,0.019199999999999995,0.32027000000000005,0.30107000000000017,0.019199999999999884
237,3.0,4.0,-1.0,0.62383954248366,0.566766339869281,0.05707320261437898,57.0,59.0,-2.0,0.866,0.8494,0.016599999999999948,0.3039333333333334,0.2873333333333332,0.01660000000000017
238,3.0,4.0,-1.0,0.6221281045751633,0.5680297385620915,0.05409836601307183,56.0,60.0,-4.0,0.8792,0.8708,0.008399999999999963,0.31347000000000025,0.3050700000000002,0.008400000000000074
239,3.0,4.0,-1.0,0.6216941176470586,0.5648104575163398,0.05688366013071877,57.0,61.0,-4.0,0.8858,0.8859,-9.999999999998899e-05,0.32126,0.3213600000000002,-0.00010000000000021103
240,3.0,3.0,0.0,0.621970588235294,0.5658921568627451,0.056078431372548976,57.0,61.0,-4.0,0.908,0.9081,-9.999999999998899e-05,0.34384000000000003,0.34394,-9.999999999998899e-05
241,4.0,3.0,1.0,0.6249722222222222,0.5685539215686274,0.056418300653594766,58.0,60.0,-2.0,0.575,0.5523,0.022699999999999942,0.08785666666666664,0.0651566666666667,0.022699999999999942
242,3.0,4.0,-1.0,0.6205924836601308,0.5641477124183006,0.056444771241830116,57.0,61.0,-4.0,0.8667,0.8668,-9.999999999998899e-05,0.30097000000000007,0.30107000000000017,-0.00010000000000010001
243,3.0,4.0,-1.0,0.6216941176470586,0.5648104575163398,0.05688366013071877,57.0,61.0,-4.0,0.8877,0.8878,-9.999999999998899e-05,0.3238133333333334,0.3239133333333333,-9.999999999987796e-05
244,3.0,4.0,-1.0,0.6216941176470586,0.559246732026144,0.062447385620914675,57.0,60.0,-3.0,0.8929,0.8894,0.0035000000000000586,0.33003666666666676,0.3265366666666666,0.0035000000000001696
245,3.0,4.0,-1.0,0.6209196078431372,0.5667993464052288,0.05412026143790838,57.0,60.0,-3.0,0.8633,0.8518,0.011499999999999955,0.2975700000000002,0.28607000000000016,0.011500000000000066
246,3.0,4.0,-1.0,0.6208457516339869,0.5644725490196077,0.05637320261437917,57.0,61.0,-4.0,0.8957,0.8958,-9.999999999998899e-05,0.3299700000000003,0.3300700000000001,-9.999999999976694e-05
