seed,irrev_sit_count,ablated_sit_count,delta_sit_count,irrev_mean_Ct,ablated_mean_Ct,delta_mean_Ct,irrev_normal_ticks,ablated_normal_ticks,delta_normal_ticks,irrev_alpha_final,ablated_alpha_final,delta_alpha_final,irrev_alpha_slope,ablated_alpha_slope,delta_alpha_slope
373,3.0,4.0,-1.0,0.6228885620915032,0.5664728758169935,0.05641568627450977,57.0,59.0,-2.0,0.8822,0.8656,0.016599999999999948,0.31792999999999993,0.30133,0.016599999999999948
374,3.0,4.0,-1.0,0.6221281045751633,0.5680297385620915,0.05409836601307183,56.0,60.0,-4.0,0.8792,0.8708,0.008399999999999963,0.31347000000000025,0.3050700000000002,0.008400000000000074
375,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.9097,0.9098,-0.00010000000000010001,0.3433333333333334,0.34343333333333337,-9.999999999998899e-05
376,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.8974,0.8975,-9.999999999998899e-05,0.33167000000000024,0.33177000000000023,-9.999999999998899e-05
377,3.0,4.0,-1.0,0.6216941176470586,0.5648104575163398,0.05688366013071877,57.0,61.0,-4.0,0.887,0.8871,-9.999999999998899e-05,0.32245999999999997,0.32256000000000007,-0.00010000000000010001
378,3.0,4.0,-1.0,0.6216941176470586,0.559246732026144,0.062447385620914675,57.0,60.0,-3.0,0.9012,0.8978,0.0033999999999999586,0.33692333333333346,0.3335233333333334,0.0034000000000000696
379,3.0,4.0,-1.0,0.6249732026143792,0.559246732026144,0.06572647058823522,57.0,60.0,-3.0,0.8936,0.8936,0.0,0.32852666666666663,0.32852666666666663,0.0
380,3.0,4.0,-1.0,0.6209196078431372,0.5644689542483661,0.05645065359477108,57.0,61.0,-4.0,0.8633,0.8926,-0.029299999999999993,0.2975700000000002,0.3268700000000001,-0.02929999999999988
381,3.0,4.0,-1.0,0.6249732026143792,0.559246732026144,0.06572647058823522,57.0,60.0,-3.0,0.8954,0.8954,0.0,0.3311299999999998,0.3311299999999998,0.0
382,3.0,3.0,0.0,0.6205094771241829,0.565559477124183,0.05494999999999994,57.0,61.0,-4.0,0.8974,0.899,-0.0016000000000000458,0.33167000000000024,0.3332700000000002,-0.0015999999999999348
383,4.0,4.0,0.0,0.6270898692810457,0.5712369281045752,0.05585294117647055,57.0,61.0,-4.0,0.5656,0.5658,-0.00019999999999997797,0.0923666666666666,0.09256666666666669,-0.000200000000000089
384,4.0,4.0,0.0,0.6207911764705881,0.5651807189542484,0.05561045751633975,58.0,61.0,-3.0,0.8643,0.8501,0.01419999999999999,0.30538999999999994,0.29119000000000006,0.01419999999999988
385,4.0,4.0,0.0,0.6248147058823528,0.5604192810457516,0.06439542483660121,58.0,61.0,-3.0,0.5628,0.5628,0.0,0.08910333333333337,0.08910333333333337,0.0
386,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
387,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.903,0.9031,-9.999999999998899e-05,0.33911333333333327,0.33921333333333326,-9.999999999998899e-05
388,3.0,4.0,-1.0,0.6248,0.5680297385620915,0.05677026143790853,56.0,60.0,-4.0,0.8707,0.8708,-9.999999999998899e-05,0.3049700000000002,0.3050700000000002,-9.999999999998899e-05
389,4.0,4.0,0.0,0.6248147058823528,0.5604192810457516,0.06439542483660121,58.0,61.0,-3.0,0.5652,0.5652,0.0,0.09021666666666672,0.09021666666666672,0.0
390,4.0,4.0,0.0,0.6274464052287582,0.5621562091503267,0.06529019607843145,57.0,60.0,-3.0,0.5592,0.5592,0.0,0.06360666666666676,0.06360666666666676,0.0
391,3.0,3.0,0.0,0.621970588235294,0.565559477124183,0.05641111111111108,57.0,61.0,-4.0,0.9112,0.9113,-9.999999999998899e-05,0.34483333333333344,0.3449333333333332,-9.999999999976694e-05
392,4.0,3.0,1.0,0.6288761437908496,0.564476797385621,0.0643993464052286,57.0,60.0,-3.0,0.5486,0.5486,0.0,0.07536666666666669,0.07536666666666669,0.0
393,3.0,4.0,-1.0,0.6221281045751633,0.5680297385620915,0.05409836601307183,56.0,60.0,-4.0,0.8792,0.8708,0.008399999999999963,0.31347000000000025,0.3050700000000002,0.008400000000000074
394,3.0,4.0,-1.0,0.6248,0.5680297385620915,0.05677026143790853,56.0,60.0,-4.0,0.8707,0.8708,-9.999999999998899e-05,0.3049700000000002,0.3050700000000002,-9.999999999998899e-05
395,3.0,4.0,-1.0,0.6248101307189542,0.5574718954248365,0.06733823529411764,57.0,60.0,-3.0,0.8965,0.8935,0.0030000000000000027,0.33197999999999994,0.32898000000000005,0.0029999999999998916
396,3.0,4.0,-1.0,0.6205924836601308,0.5641477124183006,0.056444771241830116,57.0,61.0,-4.0,0.8667,0.8668,-9.999999999998899e-05,0.30097000000000007,0.30107000000000017,-0.00010000000000010001
397,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
398,3.0,4.0,-1.0,0.6248101307189542,0.559475816993464,0.06533431372549015,57.0,60.0,-3.0,0.8761,0.8761,0.0,0.31156000000000006,0.31156000000000006,0.0
399,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.8974,0.8975,-9.999999999998899e-05,0.33167000000000024,0.33177000000000023,-9.999999999998899e-05
400,3.0,4.0,-1.0,0.6207620915032679,0.5644271241830066,0.05633496732026133,57.0,61.0,-4.0,0.8504,0.8506,-0.00019999999999997797,0.28834000000000004,0.28854,-0.00019999999999997797
401,3.0,3.0,0.0,0.621970588235294,0.565559477124183,0.05641111111111108,57.0,61.0,-4.0,0.8999,0.9,-9.999999999998899e-05,0.3341700000000002,0.3342700000000002,-9.999999999998899e-05
402,3.0,4.0,-1.0,0.6248,0.5680297385620915,0.05677026143790853,56.0,60.0,-4.0,0.8707,0.8708,-9.999999999998899e-05,0.3049700000000002,0.3050700000000002,-9.999999999998899e-05
403,3.0,4.0,-1.0,0.6230431372549019,0.5658725490196078,0.057170588235294084,56.0,59.0,-3.0,0.5769,0.5734,0.0034999999999999476,0.0810999999999999,0.07760000000000006,0.0034999999999998366
404,4.0,3.0,1.0,0.6254173202614378,0.5610218954248366,0.06439542483660121,58.0,61.0,-3.0,0.5582,0.5582,0.0,0.0832166666666666,0.0832166666666666,0.0
405,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
406,4.0,3.0,1.0,0.6287101307189542,0.5639794117647059,0.06473071895424831,57.0,60.0,-3.0,0.5671,0.5641,0.0030000000000000027,0.09386666666666654,0.09086666666666665,0.0029999999999998916
407,4.0,3.0,1.0,0.6254173202614378,0.5610218954248366,0.06439542483660121,58.0,61.0,-3.0,0.556,0.556,0.0,0.08101666666666674,0.08101666666666674,0.0
408,3.0,4.0,-1.0,0.6221281045751633,0.5680297385620915,0.05409836601307183,56.0,60.0,-4.0,0.8792,0.8708,0.008399999999999963,0.31347000000000025,0.3050700000000002,0.008400000000000074
409,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.8974,0.8975,-9.999999999998899e-05,0.33167000000000024,0.33177000000000023,-9.999999999998899e-05
410,4.0,4.0,0.0,0.6270898692810457,0.5712369281045752,0.05585294117647055,57.0,61.0,-4.0,0.5656,0.5658,-0.00019999999999997797,0.0923666666666666,0.09256666666666669,-0.000200000000000089
411,3.0,3.0,0.0,0.621970588235294,0.5658921568627451,0.056078431372548976,57.0,61.0,-4.0,0.9121,0.9122,-9.999999999998899e-05,0.34573333333333334,0.3458333333333333,-9.999999999998899e-05
412,4.0,3.0,1.0,0.6225147058823528,0.5611483660130719,0.06136633986928086,57.0,60.0,-3.0,0.552,0.5485,0.0035000000000000586,0.07841333333333345,0.07491333333333339,0.0035000000000000586
413,3.0,3.0,0.0,0.6222725490196077,0.5682908496732025,0.053981699346405176,57.0,60.0,-3.0,0.8971,0.8708,0.02629999999999999,0.3313700000000003,0.3050700000000002,0.0263000000000001
414,4.0,3.0,1.0,0.6249722222222222,0.5603571895424838,0.06461503267973834,58.0,61.0,-3.0,0.575,0.575,0.0,0.08785666666666664,0.08785666666666664,0.0
415,3.0,4.0,-1.0,0.6257709150326797,0.5690647058823529,0.05670620915032676,56.0,60.0,-4.0,0.865,0.8651,-9.999999999998899e-05,0.30142999999999986,0.3015300000000001,-0.00010000000000021103
416,4.0,4.0,0.0,0.6248147058823528,0.5604192810457516,0.06439542483660121,58.0,61.0,-3.0,0.561,0.561,0.0,0.08777999999999986,0.08777999999999986,0.0
417,4.0,4.0,0.0,0.6268084967320261,0.5709555555555555,0.05585294117647055,57.0,61.0,-4.0,0.5691,0.5692,-9.999999999998899e-05,0.09586666666666666,0.09596666666666664,-9.999999999998899e-05
418,3.0,4.0,-1.0,0.6221281045751633,0.5680297385620915,0.05409836601307183,56.0,60.0,-4.0,0.8792,0.8708,0.008399999999999963,0.31347000000000025,0.3050700000000002,0.008400000000000074
419,4.0,3.0,1.0,0.6260676470588235,0.5611594771241831,0.06490816993464033,58.0,60.0,-2.0,0.5445,0.5386,0.005900000000000016,0.07128000000000001,0.06538,0.005900000000000016
420,4.0,4.0,0.0,0.624982679738562,0.5604866013071895,0.0644960784313725,58.0,61.0,-3.0,0.5589,0.5589,0.0,0.08099999999999996,0.08099999999999996,0.0
421,4.0,4.0,0.0,0.6268084967320261,0.5709555555555555,0.05585294117647055,57.0,61.0,-4.0,0.5691,0.5692,-9.999999999998899e-05,0.09586666666666666,0.09596666666666664,-9.999999999998899e-05
422,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.8984,0.8985,-9.999999999998899e-05,0.33267000000000013,0.3327700000000001,-9.999999999998899e-05
423,3.0,4.0,-1.0,0.6205924836601308,0.5641477124183006,0.056444771241830116,57.0,61.0,-4.0,0.8667,0.8668,-9.999999999998899e-05,0.30097000000000007,0.30107000000000017,-0.00010000000000010001
424,3.0,4.0,-1.0,0.6221281045751633,0.5680297385620915,0.05409836601307183,56.0,60.0,-4.0,0.8792,0.8708,0.008399999999999963,0.31347000000000025,0.3050700000000002,0.008400000000000074
425,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
426,3.0,4.0,-1.0,0.620623202614379,0.5641326797385621,0.056490522875816906,57.0,61.0,-4.0,0.8964,0.8966,-0.00019999999999997797,0.33067,0.3308700000000002,-0.00020000000000020002
427,4.0,3.0,1.0,0.6249722222222222,0.5603571895424838,0.06461503267973834,58.0,61.0,-3.0,0.575,0.575,0.0,0.08785666666666664,0.08785666666666664,0.0
428,4.0,4.0,0.0,0.6263627450980391,0.5690898692810457,0.057272875816993474,57.0,60.0,-3.0,0.5418,0.542,-0.000200000000000089,0.06788333333333335,0.06808333333333333,-0.00019999999999997797
429,4.0,4.0,0.0,0.6270898692810457,0.5712369281045752,0.05585294117647055,57.0,61.0,-4.0,0.5656,0.5658,-0.00019999999999997797,0.0923666666666666,0.09256666666666669,-0.000200000000000089
430,4.0,4.0,0.0,0.6268084967320261,0.5709555555555555,0.05585294117647055,57.0,61.0,-4.0,0.5691,0.5692,-9.999999999998899e-05,0.09586666666666666,0.09596666666666664,-9.999999999998899e-05
431,4.0,4.0,0.0,0.6224552287581699,0.561088888888889,0.06136633986928097,57.0,60.0,-3.0,0.5444,0.5409,0.0034999999999999476,0.07116666666666671,0.06766666666666676,0.0034999999999999476
432,3.0,4.0,-1.0,0.6229905228758169,0.5659022875816994,0.05708823529411755,56.0,59.0,-3.0,0.553,0.5495,0.0035000000000000586,0.07833333333333331,0.07483333333333325,0.0035000000000000586
433,4.0,4.0,0.0,0.6248147058823528,0.5609624183006535,0.06385228758169925,58.0,61.0,-3.0,0.561,0.551,0.010000000000000009,0.08777999999999986,0.07777999999999996,0.009999999999999898
434,3.0,4.0,-1.0,0.6248,0.5680297385620915,0.05677026143790853,56.0,60.0,-4.0,0.8707,0.8708,-9.999999999998899e-05,0.3049700000000002,0.3050700000000002,-9.999999999998899e-05
435,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
436,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.8974,0.8975,-9.999999999998899e-05,0.33167000000000024,0.33177000000000023,-9.999999999998899e-05
437,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
438,3.0,4.0,-1.0,0.620959477124183,0.5644689542483661,0.056490522875816906,57.0,61.0,-4.0,0.8925,0.8926,-9.999999999998899e-05,0.3267700000000001,0.3268700000000001,-9.999999999998899e-05
439,3.0,4.0,-1.0,0.6216941176470586,0.5648104575163398,0.05688366013071877,57.0,61.0,-4.0,0.9012,0.9013,-9.999999999998899e-05,0.33692333333333346,0.33702333333333345,-9.999999999998899e-05
440,4.0,3.0,1.0,0.6259186274509804,0.5683849673202614,0.05753366013071892,58.0,60.0,-2.0,0.5653,0.5595,0.005800000000000027,0.07921333333333341,0.07341333333333327,0.005800000000000138
441,3.0,4.0,-1.0,0.622609477124183,0.5655137254901962,0.057095751633986835,56.0,60.0,-4.0,0.5655,0.5657,-0.00019999999999997797,0.07974333333333328,0.07994333333333326,-0.00019999999999997797
442,4.0,3.0,1.0,0.6277833333333332,0.5713944444444444,0.05638888888888882,57.0,59.0,-2.0,0.5892,0.5698,0.019399999999999973,0.1100199999999999,0.09062000000000014,0.01939999999999975
443,3.0,4.0,-1.0,0.6221281045751633,0.5680297385620915,0.05409836601307183,56.0,60.0,-4.0,0.8792,0.8708,0.008399999999999963,0.31347000000000025,0.3050700000000002,0.008400000000000074
444,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
445,3.0,4.0,-1.0,0.6208457516339869,0.5644725490196077,0.05637320261437917,57.0,61.0,-4.0,0.8971,0.8973,-0.00019999999999997797,0.3325600000000002,0.33276000000000006,-0.00019999999999986695
446,4.0,4.0,0.0,0.6276401960784312,0.5626411764705882,0.06499901960784304,57.0,60.0,-3.0,0.5626,0.5626,0.0,0.0893666666666666,0.0893666666666666,0.0
447,4.0,3.0,1.0,0.6281598039215684,0.5637323529411764,0.06442745098039204,57.0,60.0,-3.0,0.5705,0.5671,0.0033999999999999586,0.09726666666666661,0.09386666666666654,0.0034000000000000696
448,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
449,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.903,0.9031,-9.999999999998899e-05,0.33911333333333327,0.33921333333333326,-9.999999999998899e-05
450,3.0,3.0,0.0,0.621970588235294,0.5658921568627451,0.056078431372548976,57.0,61.0,-4.0,0.9121,0.9122,-9.999999999998899e-05,0.34573333333333334,0.3458333333333333,-9.999999999998899e-05
451,3.0,4.0,-1.0,0.6227960784313725,0.5657003267973856,0.057095751633986946,56.0,60.0,-4.0,0.5792,0.5794,-0.00019999999999997797,0.08340000000000009,0.08359999999999995,-0.00019999999999986695
452,3.0,4.0,-1.0,0.6249732026143792,0.559246732026144,0.06572647058823522,57.0,60.0,-3.0,0.8936,0.8936,0.0,0.32852666666666663,0.32852666666666663,0.0
453,3.0,4.0,-1.0,0.6216941176470586,0.5648104575163398,0.05688366013071877,57.0,61.0,-4.0,0.8971,0.8972,-9.999999999998899e-05,0.3350333333333334,0.33513333333333317,-9.999999999976694e-05
454,3.0,4.0,-1.0,0.6254372549019607,0.5695545751633987,0.05588267973856198,57.0,61.0,-4.0,0.5562,0.5563,-9.999999999998899e-05,0.08016666666666661,0.0802666666666666,-9.999999999998899e-05
455,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.9097,0.9098,-0.00010000000000010001,0.3433333333333334,0.34343333333333337,-9.999999999998899e-05
456,4.0,4.0,0.0,0.6249336601307189,0.5678745098039215,0.057059150326797425,58.0,60.0,-2.0,0.5632,0.5574,0.005800000000000027,0.08529999999999993,0.07950000000000002,0.005799999999999916
457,4.0,3.0,1.0,0.6254173202614378,0.5610218954248366,0.06439542483660121,58.0,61.0,-3.0,0.5492,0.5492,0.0,0.07596666666666674,0.07596666666666674,0.0
458,4.0,4.0,0.0,0.6270898692810457,0.5712369281045752,0.05585294117647055,57.0,61.0,-4.0,0.5656,0.5658,-0.00019999999999997797,0.0923666666666666,0.09256666666666669,-0.000200000000000089
459,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.9011,0.9012,-9.999999999998899e-05,0.3365600000000001,0.33666000000000007,-9.999999999998899e-05
460,4.0,4.0,0.0,0.6240859477124182,0.5593702614379085,0.06471568627450974,58.0,61.0,-3.0,0.6103,0.6103,0.0,0.11962333333333336,0.11962333333333336,0.0
461,4.0,3.0,1.0,0.6281598039215684,0.5631820261437909,0.06497777777777758,57.0,60.0,-3.0,0.5705,0.5705,0.0,0.09726666666666661,0.09726666666666661,0.0
462,4.0,3.0,1.0,0.6212872549019608,0.568088888888889,0.05319836601307182,57.0,60.0,-3.0,0.5581,0.5569,0.0012000000000000899,0.0723433333333332,0.07114333333333334,0.0011999999999998678
463,4.0,3.0,1.0,0.6251496732026143,0.5682643790849673,0.05688529411764698,58.0,60.0,-2.0,0.5821,0.5762,0.005899999999999905,0.0863000000000001,0.08039999999999997,0.005900000000000127
464,3.0,4.0,-1.0,0.6216941176470586,0.5648104575163398,0.05688366013071877,57.0,61.0,-4.0,0.9049,0.905,-9.999999999998899e-05,0.33898666666666666,0.33908666666666665,-9.999999999998899e-05
465,4.0,3.0,1.0,0.6258415032679738,0.568535294117647,0.0573062091503268,58.0,60.0,-2.0,0.5635,0.56,0.0034999999999999476,0.07763000000000003,0.07412999999999997,0.0035000000000000586
466,3.0,4.0,-1.0,0.6216941176470586,0.5648104575163398,0.05688366013071877,57.0,61.0,-4.0,0.8884,0.8885,-9.999999999998899e-05,0.32515666666666676,0.32525666666666675,-9.999999999998899e-05
467,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.903,0.9031,-9.999999999998899e-05,0.33911333333333327,0.33921333333333326,-9.999999999998899e-05
468,3.0,4.0,-1.0,0.6205924836601308,0.5641477124183006,0.056444771241830116,57.0,61.0,-4.0,0.8667,0.8668,-9.999999999998899e-05,0.30097000000000007,0.30107000000000017,-0.00010000000000010001
469,4.0,4.0,0.0,0.6276401960784312,0.5628882352941176,0.06475196078431367,57.0,60.0,-3.0,0.5626,0.56,0.0025999999999999357,0.0893666666666666,0.08676666666666666,0.0025999999999999357
470,4.0,3.0,1.0,0.6254173202614378,0.5611483660130719,0.06426895424836587,58.0,60.0,-2.0,0.5553,0.5467,0.008600000000000052,0.0821900000000001,0.07359000000000004,0.008600000000000052
471,4.0,3.0,1.0,0.6255944444444445,0.568535294117647,0.057059150326797425,58.0,60.0,-2.0,0.5659,0.56,0.005899999999999905,0.08002999999999999,0.07412999999999997,0.005900000000000016
472,4.0,4.0,0.0,0.6244395424836602,0.5599434640522876,0.06449607843137262,58.0,61.0,-3.0,0.5689,0.5689,0.0,0.09100000000000008,0.09100000000000008,0.0
473,3.0,4.0,-1.0,0.6248101307189542,0.559475816993464,0.06533431372549015,57.0,60.0,-3.0,0.8772,0.8772,0.0,0.31265999999999994,0.31265999999999994,0.0
474,4.0,4.0,0.0,0.6247356209150325,0.5602395424836601,0.0644960784313724,58.0,61.0,-3.0,0.5767,0.5767,0.0,0.09082999999999991,0.09082999999999991,0.0
475,3.0,3.0,0.0,0.621970588235294,0.565559477124183,0.05641111111111108,57.0,61.0,-4.0,0.9011,0.9012,-9.999999999998899e-05,0.33537000000000017,0.33547000000000016,-9.999999999998899e-05
476,4.0,3.0,1.0,0.6247356209150325,0.5608513071895425,0.06388431372549008,58.0,61.0,-3.0,0.5767,0.5675,0.009199999999999986,0.09082999999999991,0.08163000000000004,0.009199999999999875
477,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
478,4.0,4.0,0.0,0.6253088235294118,0.5607928104575163,0.06451601307189547,58.0,60.0,-2.0,0.5596,0.5536,0.006000000000000005,0.08461666666666656,0.07861666666666667,0.005999999999999894
479,3.0,3.0,0.0,0.621970588235294,0.565559477124183,0.05641111111111108,57.0,61.0,-4.0,0.8988,0.899,-0.00019999999999997797,0.3330700000000002,0.3332700000000002,-0.00019999999999997797
480,3.0,4.0,-1.0,0.6208457516339869,0.5644725490196077,0.05637320261437917,57.0,61.0,-4.0,0.8934,0.8935,-9.999999999998899e-05,0.3276699999999999,0.3277700000000001,-0.00010000000000021103
481,4.0,4.0,0.0,0.6248147058823528,0.5604192810457516,0.06439542483660121,58.0,61.0,-3.0,0.5652,0.5652,0.0,0.09021666666666672,0.09021666666666672,0.0
482,4.0,3.0,1.0,0.6250513071895424,0.56055522875817,0.0644960784313724,58.0,61.0,-3.0,0.5632,0.5632,0.0,0.08540999999999993,0.08540999999999993,0.0
483,4.0,3.0,1.0,0.6281598039215684,0.5631820261437909,0.06497777777777758,57.0,60.0,-3.0,0.5705,0.5705,0.0,0.09726666666666661,0.09726666666666661,0.0
484,3.0,3.0,0.0,0.6226143790849672,0.5662032679738562,0.05641111111111097,57.0,61.0,-4.0,0.8938,0.8939,-9.999999999998899e-05,0.32743333333333335,0.32753333333333323,-9.999999999987796e-05
485,3.0,4.0,-1.0,0.6247049019607843,0.5593705882352942,0.06533431372549015,57.0,60.0,-3.0,0.8816,0.8816,0.0,0.31523333333333337,0.31523333333333337,0.0
486,3.0,4.0,-1.0,0.6221281045751633,0.5680297385620915,0.05409836601307183,56.0,60.0,-4.0,0.8792,0.8708,0.008399999999999963,0.31347000000000025,0.3050700000000002,0.008400000000000074
487,3.0,4.0,-1.0,0.6216941176470586,0.5648104575163398,0.05688366013071877,57.0,61.0,-4.0,0.8903,0.8904,-9.999999999998899e-05,0.3261399999999999,0.3262400000000001,-0.00010000000000021103
488,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
489,3.0,4.0,-1.0,0.6218673202614379,0.5692245098039216,0.05264281045751629,57.0,60.0,-3.0,0.5724,0.5712,0.0011999999999999789,0.08154333333333325,0.08034333333333338,0.0011999999999998678
490,3.0,4.0,-1.0,0.6236702614379084,0.5668624183006536,0.05680784313725473,57.0,59.0,-2.0,0.8704,0.8539,0.01649999999999996,0.3086133333333334,0.29211333333333356,0.016499999999999848
491,3.0,4.0,-1.0,0.623152614379085,0.568928431372549,0.054224183006535975,56.0,60.0,-4.0,0.5647,0.5574,0.007299999999999973,0.07511666666666655,0.06781666666666669,0.007299999999999862
492,3.0,4.0,-1.0,0.625918954248366,0.5700712418300654,0.055847712418300555,57.0,61.0,-4.0,0.6116,0.6117,-9.999999999998899e-05,0.12383666666666676,0.12393666666666675,-9.999999999998899e-05
493,4.0,3.0,1.0,0.6276696078431371,0.5707552287581699,0.056914379084967215,57.0,60.0,-3.0,0.5714,0.5716,-0.00019999999999997797,0.09816666666666674,0.0983666666666666,-0.00019999999999986695
494,4.0,4.0,0.0,0.6246866013071894,0.560190522875817,0.0644960784313724,58.0,61.0,-3.0,0.5659,0.5659,0.0,0.08799999999999997,0.08799999999999997,0.0
495,3.0,3.0,0.0,0.621970588235294,0.565559477124183,0.05641111111111108,57.0,61.0,-4.0,0.9011,0.9012,-9.999999999998899e-05,0.33537000000000017,0.33547000000000016,-9.999999999998899e-05
496,3.0,4.0,-1.0,0.6209196078431372,0.5644748366013073,0.056444771241829894,57.0,61.0,-4.0,0.8633,0.8634,-9.999999999998899e-05,0.2975700000000002,0.29767,-9.999999999976694e-05
497,4.0,3.0,1.0,0.6283715686274508,0.5635800653594771,0.06479150326797367,57.0,60.0,-3.0,0.568,0.568,0.0,0.09476666666666678,0.09476666666666678,0.0
498,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
499,3.0,4.0,-1.0,0.6205924836601308,0.5641477124183006,0.056444771241830116,57.0,61.0,-4.0,0.8667,0.8668,-9.999999999998899e-05,0.30097000000000007,0.30107000000000017,-0.00010000000000010001
